,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
5710,"('waltz', 'voices')",waltz,voices,5,1,0.0019409937888198758
5709,"('wall', 'tearing')",wall,tearing,5,1,0.0019409937888198758
2724,"('lazy', 'sod')",lazy,sod,5,1,0.0019409937888198758
4662,"('soñador', 'un')",soñador,un,5,1,0.0019409937888198758
1983,"('going', 'so')",going,so,5,1,0.0019409937888198758
4286,"('sadness', 'inside')",sadness,inside,5,1,0.0019409937888198758
2825,"('llorado', 'así')",llorado,así,5,1,0.0019409937888198758
4138,"('quedo', 'sin')",quedo,sin,5,1,0.0019409937888198758
4656,"('sound', 'sad')",sound,sad,5,1,0.0019409937888198758
1743,"('fat', 'gat')",fat,gat,5,1,0.0019409937888198758
3425,"('new', 'plain')",new,plain,5,1,0.0019409937888198758
1144,"('coro', 'aquí')",coro,aquí,5,1,0.0019409937888198758
1681,"('everybody', 'let')",everybody,let,5,1,0.0019409937888198758
4293,"('salvation', 'because')",salvation,because,5,1,0.0019409937888198758
4294,"('samael', 'te')",samael,te,5,1,0.0019409937888198758
3486,"('no', 'podras')",no,podras,5,1,0.0019409937888198758
1435,"('down', 'boogie')",down,boogie,5,1,0.0019409937888198758
1680,"('everybody', 'in')",everybody,in,5,1,0.0019409937888198758
4298,"('same', 'that')",same,that,5,1,0.0019409937888198758
3749,"('old', 'blues')",old,blues,5,1,0.0019409937888198758
4668,"('stacey', 'they')",stacey,they,5,1,0.0019409937888198758
624,"('asi', 'estando')",asi,estando,5,1,0.0019409937888198758
1934,"('girls', 'talking')",girls,talking,5,1,0.0019409937888198758
4237,"('rollin', 'they')",rollin,they,5,1,0.0019409937888198758
4148,"('quiero', 'seguir')",quiero,seguir,5,1,0.0019409937888198758
4239,"('romance', 'the')",romance,the,5,1,0.0019409937888198758
2030,"('había', 'llorado')",había,llorado,5,1,0.0019409937888198758
2196,"('hey', 'monkey')",hey,monkey,5,1,0.0019409937888198758
2713,"('last', 'cowboy')",last,cowboy,5,1,0.0019409937888198758
5018,"('the', 'ranger')",the,ranger,5,1,0.0019409937888198758
3966,"('pieces', 'every')",pieces,every,5,1,0.0019409937888198758
4250,"('row', 'going')",row,going,5,1,0.0019409937888198758
3073,"('me', 'jane')",me,jane,5,1,0.0019409937888198758
3968,"('pieces', 'together')",pieces,together,5,1,0.0019409937888198758
2831,"('llorar', 'ni')",llorar,ni,5,1,0.0019409937888198758
4257,"('runnin', 'from')",runnin,from,5,1,0.0019409937888198758
1699,"('eyes', 'turn')",eyes,turn,5,1,0.0019409937888198758
4143,"('quiero', 'amanecer')",quiero,amanecer,5,1,0.0019409937888198758
4142,"('quieres', 'regresar')",quieres,regresar,5,1,0.0019409937888198758
2032,"('hace', 'gris')",hace,gris,5,1,0.0019409937888198758
5728,"('was', 'dancing')",was,dancing,5,1,0.0019409937888198758
1172,"('cross', 'this')",cross,this,5,1,0.0019409937888198758
3153,"(""mem'ry"", 'with')",mem'ry,with,5,1,0.0019409937888198758
3754,"('olvidarme', 'ni')",olvidarme,ni,5,1,0.0019409937888198758
5139,"('they', 'steal')",they,steal,5,1,0.0019409937888198758
2054,"('hang', 'loose')",hang,loose,5,1,0.0019409937888198758
377,"('amanecer', 'contigo')",amanecer,contigo,5,1,0.0019409937888198758
1856,"('from', 'chasing')",from,chasing,5,1,0.0019409937888198758
3257,"('motion', 'delay')",motion,delay,5,1,0.0019409937888198758
4434,"('shinin', 'down')",shinin,down,5,1,0.0019409937888198758
861,"('bond', 'lord')",bond,lord,5,1,0.0019409937888198758
2264,"('hoy', 'lloras')",hoy,lloras,5,1,0.0019409937888198758
2343,"('i', 'row')",i,row,5,1,0.0019409937888198758
251,"('al', 'gato')",al,gato,5,1,0.0019409937888198758
4552,"('smell', 'the')",smell,the,5,1,0.0019409937888198758
4551,"('smell', 'that')",smell,that,5,1,0.0019409937888198758
6287,"('your', 'damnation')",your,damnation,5,1,0.0019409937888198758
4550,"('smell', 'ooh')",smell,ooh,5,1,0.0019409937888198758
3518,"('noctámbulo', 'y')",noctámbulo,y,5,1,0.0019409937888198758
311,"('along', 'another')",along,another,5,1,0.0019409937888198758
255,"('al', 'raton')",al,raton,5,1,0.0019409937888198758
1827,"('for', 'salvation')",for,salvation,5,1,0.0019409937888198758
2491,"('it', 'another')",it,another,5,1,0.0019409937888198758
4895,"('the', 'bump')",the,bump,5,1,0.0019409937888198758
873,"('borre', 'a')",borre,a,5,1,0.0019409937888198758
5241,"('time', 'cold')",time,cold,5,1,0.0019409937888198758
4053,"('pushing', 'me')",pushing,me,5,1,0.0019409937888198758
3930,"('patrollin', 'and')",patrollin,and,5,1,0.0019409937888198758
1035,"('chasing', 'pirates')",chasing,pirates,5,1,0.0019409937888198758
79,"('4', 'goodbyes')",4,goodbyes,5,1,0.0019409937888198758
5198,"('throwin', 'gang')",throwin,gang,5,1,0.0019409937888198758
1977,"('goin', 'where')",goin,where,5,1,0.0019409937888198758
5191,"('through', 'oh')",through,oh,5,1,0.0019409937888198758
5459,"('tu', 'as')",tu,as,5,1,0.0019409937888198758
4068,"('que', 'baja')",que,baja,5,1,0.0019409937888198758
81,"('a', 'arrastrar')",a,arrastrar,5,1,0.0019409937888198758
2076,"(""hatin'"", 'patrollin')",hatin',patrollin,5,1,0.0019409937888198758
2855,"('loneliness', 'part')",loneliness,part,5,1,0.0019409937888198758
6146,"('you', 'burning')",you,burning,5,1,0.0019409937888198758
324,"('always', 'the')",always,the,5,1,0.0019409937888198758
6049,"('y', 'soñador')",y,soñador,5,1,0.0019409937888198758
5199,"('ti', 'aquí')",ti,aquí,5,1,0.0019409937888198758
6040,"('y', 'pensando')",y,pensando,5,1,0.0019409937888198758
850,"('block', 'was')",block,was,5,1,0.0019409937888198758
1504,"('easy', ""mornin'"")",easy,mornin',5,1,0.0019409937888198758
4740,"('surrounds', 'you')",surrounds,you,5,1,0.0019409937888198758
3019,"('me', 'borre')",me,borre,5,1,0.0019409937888198758
4014,"('porque', 'has')",porque,has,5,1,0.0019409937888198758
80,"('4', 'the')",4,the,5,1,0.0019409937888198758
3680,"('of', 'america')",of,america,5,1,0.0019409937888198758
2572,"('just', 'beneath')",just,beneath,5,1,0.0019409937888198758
1024,"('cell', 'block')",cell,block,5,1,0.0019409937888198758
4030,"('presentimiento', 'que')",presentimiento,que,5,1,0.0019409937888198758
2558,"('jane', 'that')",jane,that,5,1,0.0019409937888198758
3653,"('now', 'wait')",now,wait,5,1,0.0019409937888198758
952,"('bych', 'throwin')",bych,throwin,5,1,0.0019409937888198758
3657,"('nube', 'de')",nube,de,5,1,0.0019409937888198758
1555,"('ella', 'y')",ella,y,5,1,0.0019409937888198758
6093,"('year', 'waltz')",year,waltz,5,1,0.0019409937888198758
4522,"('sirvo', 'para')",sirvo,para,5,1,0.0019409937888198758
4498,"('sin', 'alas')",sin,alas,5,1,0.0019409937888198758
6098,"('yet', 'after')",yet,after,5,1,0.0019409937888198758
3666,"('nómada', 'loco')",nómada,loco,5,1,0.0019409937888198758
4518,"('singing', 'along')",singing,along,5,1,0.0019409937888198758
6100,"('yo', 'el')",yo,el,5,1,0.0019409937888198758
4517,"('sing', 'for')",sing,for,5,1,0.0019409937888198758
2208,"('him', 'all')",him,all,5,1,0.0019409937888198758
4026,"('pray', 'pray')",pray,pray,5,1,0.0019409937888198758
1541,"('el', 'presentimiento')",el,presentimiento,5,1,0.0019409937888198758
1540,"('el', 'peso')",el,peso,5,1,0.0019409937888198758
5287,"('to', 'cross')",to,cross,5,1,0.0019409937888198758
4488,"('siento', 'la')",siento,la,5,1,0.0019409937888198758
3004,"('mañana', 'samael')",mañana,samael,5,1,0.0019409937888198758
2500,"('it', 'drown')",it,drown,5,1,0.0019409937888198758
1308,"('death', 'surrounds')",death,surrounds,5,1,0.0019409937888198758
1589,"('end', 'sick')",end,sick,5,1,0.0019409937888198758
297,"('allá', 'en')",allá,en,5,1,0.0019409937888198758
257,"('alas', 'ademas')",alas,ademas,5,1,0.0019409937888198758
1586,"('encuentres', 'gloria')",encuentres,gloria,5,1,0.0019409937888198758
3338,"('my', 'music')",my,music,5,1,0.0019409937888198758
1846,"('forgiven', 'for')",forgiven,for,5,1,0.0019409937888198758
4043,"('puedo', 'olvidarme')",puedo,olvidarme,5,1,0.0019409937888198758
3673,"('obra', 'maestra')",obra,maestra,5,1,0.0019409937888198758
3669,"('o', 'sin')",o,sin,5,1,0.0019409937888198758
2991,"('mary-jo-lisa', 'always')",mary-jo-lisa,always,5,1,0.0019409937888198758
3282,"('mundo', 'en')",mundo,en,5,1,0.0019409937888198758
1006,"('candles', 'in')",candles,in,5,1,0.0019409937888198758
3284,"('mundo', 'sin')",mundo,sin,5,1,0.0019409937888198758
913,"('burning', 'for')",burning,for,5,1,0.0019409937888198758
914,"('burning', 'like')",burning,like,5,1,0.0019409937888198758
916,"('bury', 'bury')",bury,bury,5,1,0.0019409937888198758
5266,"('tired', 'sick')",tired,sick,5,1,0.0019409937888198758
1001,"('can', 'suck')",can,suck,5,1,0.0019409937888198758
333,"('am', 'digging')",am,digging,5,1,0.0019409937888198758
2339,"('i', 'qui')",i,qui,5,1,0.0019409937888198758
85,"('a', 'barricade')",a,barricade,5,1,0.0019409937888198758
3624,"('not', 'will')",not,will,5,1,0.0019409937888198758
1624,"('es', 'y')",es,y,5,1,0.0019409937888198758
1079,"('come', 'softly')",come,softly,5,1,0.0019409937888198758
6012,"('y', 'allá')",y,allá,5,1,0.0019409937888198758
4744,"(""swangin'"", 'they')",swangin',they,5,1,0.0019409937888198758
4382,"('seguir', 'asi')",seguir,asi,5,1,0.0019409937888198758
228,"('again', 'get')",again,get,5,1,0.0019409937888198758
3374,"('mômes', 'tu')",mômes,tu,5,1,0.0019409937888198758
4603,"('solo', 'instante')",solo,instante,5,1,0.0019409937888198758
1083,"('comes', 'falling')",comes,falling,5,1,0.0019409937888198758
4600,"('softly', 'blow')",softly,blow,5,1,0.0019409937888198758
1075,"('come', 'falling')",come,falling,5,1,0.0019409937888198758
1331,"('desde', 'aquí')",desde,aquí,5,1,0.0019409937888198758
805,"('bella', 'traición')",bella,traición,5,1,0.0019409937888198758
6006,"('wrong', 'one')",wrong,one,5,1,0.0019409937888198758
2269,"('hundred', 'year')",hundred,year,5,1,0.0019409937888198758
5174,"('this', 'red')",this,red,5,1,0.0019409937888198758
224,"('after', 'what')",after,what,5,1,0.0019409937888198758
793,"('being', 'forgiven')",being,forgiven,5,1,0.0019409937888198758
5472,"('tu', 'memoria')",tu,memoria,5,1,0.0019409937888198758
3240,"('moon', 'shinin')",moon,shinin,5,1,0.0019409937888198758
4599,"('sod', 'i')",sod,i,5,1,0.0019409937888198758
2268,"('humedad', 'en')",humedad,en,5,1,0.0019409937888198758
819,"('best', 'better')",best,better,5,1,0.0019409937888198758
5175,"('this', 'sea')",this,sea,5,1,0.0019409937888198758
364,"('am', ""swangin'"")",am,swangin',5,1,0.0019409937888198758
2442,"('into', 'place')",into,place,5,1,0.0019409937888198758
3379,"('nada', 'voy')",nada,voy,5,1,0.0019409937888198758
3849,"('otro', 'mundo')",otro,mundo,5,1,0.0019409937888198758
4606,"('solo', 'voy')",solo,voy,5,1,0.0019409937888198758
4039,"('pueda', 'llenar')",pueda,llenar,4,1,0.0015527950310559005
1799,"('first', 'i')",first,i,4,1,0.0015527950310559005
405,"('amor', 'una')",amor,una,4,1,0.0015527950310559005
2990,"('mar', 'llevame')",mar,llevame,4,1,0.0015527950310559005
216,"('addiction', 'i')",addiction,i,4,1,0.0015527950310559005
5900,"('whoooooo', 'when')",whoooooo,when,4,1,0.0015527950310559005
5899,"('whoooooo', 'watch')",whoooooo,watch,4,1,0.0015527950310559005
6234,"('you', 'sorrow')",you,sorrow,4,1,0.0015527950310559005
375,"('amando', 'mi')",amando,mi,4,1,0.0015527950310559005
5898,"('whoooooo', 'somethin')",whoooooo,somethin,4,1,0.0015527950310559005
262,"('algún', 'sueño')",algún,sueño,4,1,0.0015527950310559005
3956,"('pick', 'me')",pick,me,4,1,0.0015527950310559005
2848,"('loco', 'loco')",loco,loco,4,1,0.0015527950310559005
3884,"('overflow', 'light')",overflow,light,4,1,0.0015527950310559005
1988,"('gone', 'death')",gone,death,4,1,0.0015527950310559005
259,"('alejaste', 'sabe')",alejaste,sabe,4,1,0.0015527950310559005
5912,"('will', 'crank')",will,crank,4,1,0.0015527950310559005
2712,"('last', 'caress')",last,caress,4,1,0.0015527950310559005
211,"('aclarando', 'el')",aclarando,el,4,1,0.0015527950310559005
3079,"('me', 'live')",me,live,4,1,0.0015527950310559005
368,"('am', 'vain')",am,vain,4,1,0.0015527950310559005
3010,"('me', 'are')",me,are,4,1,0.0015527950310559005
1802,"('flack', 'honey')",flack,honey,4,1,0.0015527950310559005
4103,"('que', 'olvidarme')",que,olvidarme,4,1,0.0015527950310559005
1836,"('for', 'two')",for,two,4,1,0.0015527950310559005
129,"('a', 'laolaca')",a,laolaca,4,1,0.0015527950310559005
3850,"('otro', 'no')",otro,no,4,1,0.0015527950310559005
6073,"('ya', 'want')",ya,want,4,1,0.0015527950310559005
6074,"('yao', 'eiu')",yao,eiu,4,1,0.0015527950310559005
6075,"('yao', 'i')",yao,i,4,1,0.0015527950310559005
3082,"('me', 'mantiene')",me,mantiene,4,1,0.0015527950310559005
2017,"('grip', 'skin')",grip,skin,4,1,0.0015527950310559005
12,"(""'s"", 'another')",'s,another,4,1,0.0015527950310559005
6076,"('yao', 'rana')",yao,rana,4,1,0.0015527950310559005
6077,"('yao', 'rava')",yao,rava,4,1,0.0015527950310559005
1843,"('forget', 'i')",forget,i,4,1,0.0015527950310559005
3009,"('me', 'antoja')",me,antoja,4,1,0.0015527950310559005
3939,"('perdonarme', 'tu')",perdonarme,tu,4,1,0.0015527950310559005
6079,"('yeah', 'gim')",yeah,gim,4,1,0.0015527950310559005
2703,"('large', 'got')",large,got,4,1,0.0015527950310559005
6238,"('you', 'tear')",you,tear,4,1,0.0015527950310559005
3048,"('me', 'forget')",me,forget,4,1,0.0015527950310559005
291,"('all', 'under')",all,under,4,1,0.0015527950310559005
4023,"('pour', 'toi')",pour,toi,4,1,0.0015527950310559005
2700,"('lao', 'a')",lao,a,4,1,0.0015527950310559005
376,"('amandonos', 'que')",amandonos,que,4,1,0.0015527950310559005
2932,"('loose', 'ends')",loose,ends,4,1,0.0015527950310559005
219,"('after', 'if')",after,if,4,1,0.0015527950310559005
1930,"('girl', 'there')",girl,there,4,1,0.0015527950310559005
4166,"('rain', 'wash')",rain,wash,4,1,0.0015527950310559005
4029,"('prefiero', 'locura')",prefiero,locura,4,1,0.0015527950310559005
1928,"('girl', 'one')",girl,one,4,1,0.0015527950310559005
2996,"('masese', 'wara')",masese,wara,4,1,0.0015527950310559005
2850,"('loco', 'que')",loco,que,4,1,0.0015527950310559005
514,"('answers', 'when')",answers,when,4,1,0.0015527950310559005
3916,"('part', 'you')",part,you,4,1,0.0015527950310559005
515,"('antes', 'antes')",antes,antes,4,1,0.0015527950310559005
1887,"('gang', 'sign')",gang,sign,4,1,0.0015527950310559005
1968,"('gods', 'of')",gods,of,4,1,0.0015527950310559005
6166,"('you', 'each')",you,each,4,1,0.0015527950310559005
2866,"('lonely', 'early')",lonely,early,4,1,0.0015527950310559005
2020,"('grow', 'and')",grow,and,4,1,0.0015527950310559005
5993,"('worth', 'that')",worth,that,4,1,0.0015527950310559005
5868,"('whenever', 'we')",whenever,we,4,1,0.0015527950310559005
4170,"('rana', 'wako')",rana,wako,4,1,0.0015527950310559005
3815,"('only', 'bring')",only,bring,4,1,0.0015527950310559005
6334,"('yourself', 'when')",yourself,when,4,1,0.0015527950310559005
5880,"('while', 'my')",while,my,4,1,0.0015527950310559005
104,"('a', 'decirle')",a,decirle,4,1,0.0015527950310559005
4034,"('pretty', 'faces')",pretty,faces,4,1,0.0015527950310559005
2889,"('lonely', 'sugarcane')",lonely,sugarcane,4,1,0.0015527950310559005
1783,"('final', 'alexandra')",final,alexandra,4,1,0.0015527950310559005
301,"('almost', 'see')",almost,see,4,1,0.0015527950310559005
6087,"('yeah', 'slow')",yeah,slow,4,1,0.0015527950310559005
6110,"('yo', 'prefiero')",yo,prefiero,4,1,0.0015527950310559005
2808,"('live', 'let')",live,let,4,1,0.0015527950310559005
6240,"('you', 'that')",you,that,4,1,0.0015527950310559005
2702,"('laolaca', 'lavical')",laolaca,lavical,4,1,0.0015527950310559005
2918,"('look', ""'round"")",look,'round,4,1,0.0015527950310559005
4036,"('prometistes', 'tu')",prometistes,tu,4,1,0.0015527950310559005
3842,"('oscuro', 'me')",oscuro,me,4,1,0.0015527950310559005
2701,"('lao', 'waka')",lao,waka,4,1,0.0015527950310559005
6171,"('you', 'first')",you,first,4,1,0.0015527950310559005
3812,"('one', 'we')",one,we,4,1,0.0015527950310559005
5887,"('who', 'can')",who,can,4,1,0.0015527950310559005
503,"('andrés', 'suenan')",andrés,suenan,4,1,0.0015527950310559005
266,"('all', 'all')",all,all,4,1,0.0015527950310559005
5885,"('white', 'trash')",white,trash,4,1,0.0015527950310559005
75,"('--', '--')",--,--,4,1,0.0015527950310559005
4032,"('pressure', 'is')",pressure,is,4,1,0.0015527950310559005
504,"('angel', 'life')",angel,life,4,1,0.0015527950310559005
6262,"('you', 'watch')",you,watch,4,1,0.0015527950310559005
299,"('almost', 'hear')",almost,hear,4,1,0.0015527950310559005
2834,"('lluvia', 'me')",lluvia,me,4,1,0.0015527950310559005
1911,"('get', 'some')",get,some,4,1,0.0015527950310559005
3977,"('place', 'called')",place,called,4,1,0.0015527950310559005
2823,"('llenar', 'el')",llenar,el,4,1,0.0015527950310559005
1807,"('fly', 'away')",fly,away,4,1,0.0015527950310559005
6039,"('y', 'pasan')",y,pasan,4,1,0.0015527950310559005
1850,"('fortune', 'faded')",fortune,faded,4,1,0.0015527950310559005
3978,"('place', 'fall')",place,fall,4,1,0.0015527950310559005
396,"('amor', 'mejor')",amor,mejor,4,1,0.0015527950310559005
1994,"('good', 'guy')",good,guy,4,1,0.0015527950310559005
1918,"('gila-a', 'gila-a-a-a-a')",gila-a,gila-a-a-a-a,4,1,0.0015527950310559005
4012,"('por', 'vencido')",por,vencido,4,1,0.0015527950310559005
323,"('always', 'something')",always,something,4,1,0.0015527950310559005
203,"('about', 'stealing')",about,stealing,4,1,0.0015527950310559005
394,"('amor', 'en')",amor,en,4,1,0.0015527950310559005
1879,"('funeral', 'and')",funeral,and,4,1,0.0015527950310559005
165,"('a', 'reason')",a,reason,4,1,0.0015527950310559005
320,"('always', 'being')",always,being,4,1,0.0015527950310559005
1849,"('fortune', ""'s"")",fortune,'s,4,1,0.0015527950310559005
1806,"('flow', 'goin')",flow,goin,4,1,0.0015527950310559005
3975,"('pity', 'if')",pity,if,4,1,0.0015527950310559005
2726,"('le', 'ruegues')",le,ruegues,4,1,0.0015527950310559005
2983,"('makes', 'no')",makes,no,4,1,0.0015527950310559005
26,"(""'s"", 'from')",'s,from,4,1,0.0015527950310559005
428,"('and', 'found')",and,found,4,1,0.0015527950310559005
5936,"('will', 'steal')",will,steal,4,1,0.0015527950310559005
2798,"('lip', 'ya')",lip,ya,4,1,0.0015527950310559005
4073,"('que', 'dejaste')",que,dejaste,4,1,0.0015527950310559005
3029,"('me', 'deep')",me,deep,4,1,0.0015527950310559005
1812,"('follow', 'because')",follow,because,4,1,0.0015527950310559005
3860,"('out', 'fall')",out,fall,4,1,0.0015527950310559005
3822,"('only', 'want')",only,want,4,1,0.0015527950310559005
5955,"('with', 'flange')",with,flange,4,1,0.0015527950310559005
408,"('an', 'elevator')",an,elevator,4,1,0.0015527950310559005
2766,"('light', 'her')",light,her,4,1,0.0015527950310559005
2814,"('lives', 'look')",lives,look,4,1,0.0015527950310559005
233,"('again', 'without')",again,without,4,1,0.0015527950310559005
3988,"('please', 'forget')",please,forget,4,1,0.0015527950310559005
187,"('a', 'train')",a,train,4,1,0.0015527950310559005
2767,"('light', 'is')",light,is,4,1,0.0015527950310559005
6149,"('you', 'callin')",you,callin,4,1,0.0015527950310559005
2000,"('got', 'crosses')",got,crosses,4,1,0.0015527950310559005
6193,"('you', 'laughing')",you,laughing,4,1,0.0015527950310559005
3028,"('me', 'daré')",me,daré,4,1,0.0015527950310559005
2807,"('live', 'large')",live,large,4,1,0.0015527950310559005
1891,"('gently', 'passing')",gently,passing,4,1,0.0015527950310559005
23,"(""'s"", 'faded')",'s,faded,4,1,0.0015527950310559005
421,"('and', 'die')",and,die,4,1,0.0015527950310559005
5963,"('with', 'tape')",with,tape,4,1,0.0015527950310559005
1811,"('fly', 'too')",fly,too,4,1,0.0015527950310559005
1749,"('fault', 'ooh')",fault,ooh,4,1,0.0015527950310559005
2960,"('machine', 'how')",machine,how,4,1,0.0015527950310559005
3928,"('passing', 'they')",passing,they,4,1,0.0015527950310559005
3929,"('past', 'i')",past,i,4,1,0.0015527950310559005
2985,"('making', 'up')",making,up,4,1,0.0015527950310559005
2797,"('lip', 'i')",lip,i,4,1,0.0015527950310559005
6261,"('you', 'wasted')",you,wasted,4,1,0.0015527950310559005
225,"('afternoon', 'and')",afternoon,and,4,1,0.0015527950310559005
308,"('alone', 'together')",alone,together,4,1,0.0015527950310559005
66,"(""'s"", 'this')",'s,this,4,1,0.0015527950310559005
16,"(""'s"", 'classical')",'s,classical,4,1,0.0015527950310559005
459,"('and', 'our')",and,our,4,1,0.0015527950310559005
5923,"('will', 'knock')",will,knock,4,1,0.0015527950310559005
2721,"('lavical', 'yao')",lavical,yao,4,1,0.0015527950310559005
2871,"('lonely', 'inside')",lonely,inside,4,1,0.0015527950310559005
6270,"('you', 'wonder')",you,wonder,4,1,0.0015527950310559005
1900,"('get', 'hurt')",get,hurt,4,1,0.0015527950310559005
6122,"('yolanda', 'donde')",yolanda,donde,4,1,0.0015527950310559005
1932,"('girl', 'whenever')",girl,whenever,4,1,0.0015527950310559005
2852,"('locura', 'feliz')",locura,feliz,4,1,0.0015527950310559005
1972,"('goes', 'to')",goes,to,4,1,0.0015527950310559005
6062,"('ya', 'got')",ya,got,4,1,0.0015527950310559005
6121,"('yo-ee-oh-a-yeah', 'yeah')",yo-ee-oh-a-yeah,yeah,4,1,0.0015527950310559005
4049,"('pues', 'te')",pues,te,4,1,0.0015527950310559005
1776,"('fever', 'when')",fever,when,4,1,0.0015527950310559005
1832,"('for', 'summer')",for,summer,4,1,0.0015527950310559005
6179,"('you', 'head')",you,head,4,1,0.0015527950310559005
6163,"('you', 'doubt')",you,doubt,4,1,0.0015527950310559005
6120,"('yo', 'yo-ee-oh-a-yeah')",yo,yo-ee-oh-a-yeah,4,1,0.0015527950310559005
4145,"('quiero', 'cordura')",quiero,cordura,4,1,0.0015527950310559005
6327,"('your', 'waist')",your,waist,4,1,0.0015527950310559005
6013,"('y', 'aquellas')",y,aquellas,4,1,0.0015527950310559005
455,"('and', 'of')",and,of,4,1,0.0015527950310559005
1742,"('fat', 'city')",fat,city,4,1,0.0015527950310559005
2914,"('long', 'look')",long,look,4,1,0.0015527950310559005
1769,"('feet', 'blank')",feet,blank,4,1,0.0015527950310559005
4136,"('queda', 'ya')",queda,ya,4,1,0.0015527950310559005
6288,"('your', 'darkness')",your,darkness,4,1,0.0015527950310559005
5971,"('without', 'this')",without,this,4,1,0.0015527950310559005
6018,"('y', 'comprenderte')",y,comprenderte,4,1,0.0015527950310559005
5930,"('will', 'only')",will,only,4,1,0.0015527950310559005
2882,"('lonely', 'people')",lonely,people,4,1,0.0015527950310559005
4141,"('quieres', 'que')",quieres,que,4,1,0.0015527950310559005
3051,"('me', 'gim')",me,gim,4,1,0.0015527950310559005
6157,"('you', 'crawl')",you,crawl,4,1,0.0015527950310559005
3925,"('paso', 'mis')",paso,mis,4,1,0.0015527950310559005
1804,"('flight', 'but')",flight,but,4,1,0.0015527950310559005
1803,"('flange', 'and')",flange,and,4,1,0.0015527950310559005
77,"('-ame', '-ame')",-ame,-ame,4,1,0.0015527950310559005
2988,"('mantiene', 'cuando')",mantiene,cuando,4,1,0.0015527950310559005
2953,"('loves', 'you')",loves,you,4,1,0.0015527950310559005
3974,"('pity', 'do')",pity,do,4,1,0.0015527950310559005
6182,"('you', 'high')",you,high,4,1,0.0015527950310559005
4018,"('porque', 'nunca')",porque,nunca,4,1,0.0015527950310559005
2951,"('lover', 'please')",lover,please,4,1,0.0015527950310559005
6127,"('you', '--')",you,--,4,1,0.0015527950310559005
6159,"('you', 'dare')",you,dare,4,1,0.0015527950310559005
3922,"('pasan', 'los')",pasan,los,4,1,0.0015527950310559005
248,"('al', 'dejarte')",al,dejarte,4,1,0.0015527950310559005
4786,"('te', 'alejaste')",te,alejaste,4,1,0.0015527950310559005
4175,"('rava', 'wako')",rava,wako,4,1,0.0015527950310559005
1094,"('coming', 'up')",coming,up,4,1,0.0015527950310559005
3408,"('never', 'explained')",never,explained,4,1,0.0015527950310559005
5093,"('then', 'take')",then,take,4,1,0.0015527950310559005
1118,"('con', 'que')",con,que,4,1,0.0015527950310559005
5097,"('there', ""'d"")",there,'d,4,1,0.0015527950310559005
1116,"('con', 'otro')",con,otro,4,1,0.0015527950310559005
5101,"('there', 'do')",there,do,4,1,0.0015527950310559005
1107,"('comprenderte', 'yo')",comprenderte,yo,4,1,0.0015527950310559005
1105,"('composure', 'how')",composure,how,4,1,0.0015527950310559005
5113,"('these', 'lonely')",these,lonely,4,1,0.0015527950310559005
5115,"('these', 'wasted')",these,wasted,4,1,0.0015527950310559005
2430,"('infected', 'with')",infected,with,4,1,0.0015527950310559005
1095,"('como', 'dios')",como,dios,4,1,0.0015527950310559005
1484,"('drunken', 'gods')",drunken,gods,4,1,0.0015527950310559005
4627,"('somethin', 'snaps')",somethin,snaps,4,1,0.0015527950310559005
2436,"('inside', 'walk')",inside,walk,4,1,0.0015527950310559005
1091,"('coming', 'and')",coming,and,4,1,0.0015527950310559005
1090,"('comin', 'over')",comin,over,4,1,0.0015527950310559005
5131,"('they', 'kiss')",they,kiss,4,1,0.0015527950310559005
2437,"('inside', 'whoooooo')",inside,whoooooo,4,1,0.0015527950310559005
1088,"('comin', 'ai')",comin,ai,4,1,0.0015527950310559005
1086,"('comfortable', 'this')",comfortable,this,4,1,0.0015527950310559005
5143,"('thing', 'oh')",thing,oh,4,1,0.0015527950310559005
1084,"('comes', 'slippin')",comes,slippin,4,1,0.0015527950310559005
4601,"('sola', 'la')",sola,la,4,1,0.0015527950310559005
2446,"('iron', 'maiden')",iron,maiden,4,1,0.0015527950310559005
2451,"('is', 'building')",is,building,4,1,0.0015527950310559005
2420,"('in', ""runnin'"")",in,runnin',4,1,0.0015527950310559005
2416,"('in', 'misery')",in,misery,4,1,0.0015527950310559005
3096,"('me', 'prometistes')",me,prometistes,4,1,0.0015527950310559005
1142,"('cordura', 'sin')",cordura,sin,4,1,0.0015527950310559005
1173,"('crosses', 'on')",crosses,on,4,1,0.0015527950310559005
1171,"('crime', 'this')",crime,this,4,1,0.0015527950310559005
2389,"('if', 'ya')",if,ya,4,1,0.0015527950310559005
4667,"('spoke', 'words')",spoke,words,4,1,0.0015527950310559005
1167,"('crecer', 'es')",crecer,es,4,1,0.0015527950310559005
1166,"('crawl', 'your')",crawl,your,4,1,0.0015527950310559005
2395,"('imaginando', 'que')",imaginando,que,4,1,0.0015527950310559005
1165,"('crank', 'you')",crank,you,4,1,0.0015527950310559005
5041,"('the', 'stories')",the,stories,4,1,0.0015527950310559005
4660,"('soy', 'tuyo')",soy,tuyo,4,1,0.0015527950310559005
1149,"('cosas', 'terminan')",cosas,terminan,4,1,0.0015527950310559005
5057,"('the', 'track')",the,track,4,1,0.0015527950310559005
1139,"('copa', 'rota')",copa,rota,4,1,0.0015527950310559005
2173,"('help', 'yourself')",help,yourself,4,1,0.0015527950310559005
