,word,totalRepetitions,fileOcurrences,weight
2957,"('tengo', 'que')",10,4,0.015527950310559006
731,"('dinero', 'sin')",10,4,0.015527950310559006
3475,"('yo', 'estoy')",8,5,0.015527950310559006
3316,"('want', 'want')",8,5,0.015527950310559006
892,"('es', 'así')",20,2,0.015527950310559006
2109,"('one', 'lonely')",10,4,0.015527950310559006
3422,"('would', 'say')",10,4,0.015527950310559006
742,"('dirty', 'tryin')",40,1,0.015527950310559006
2226,"('please', 'got')",10,4,0.015527950310559006
1759,"('lost', 'way')",10,4,0.015527950310559006
809,"('el', 'cuerpo')",10,4,0.015527950310559006
2115,"('oo-ah', 'set')",20,2,0.015527950310559006
1732,"('lonely', 'yet')",20,2,0.015527950310559006
2965,"('things', 'never')",8,5,0.015527950310559006
2607,"('set', 'soul')",20,2,0.015527950310559006
1653,"('llorando', 'de')",8,5,0.015527950310559006
1111,"('ganas', 'de')",8,5,0.015527950310559006
2172,"('pensar', 'que')",8,5,0.015527950310559006
664,"('dead', 'end')",20,2,0.015527950310559006
1420,"('juro', 'que')",8,5,0.015527950310559006
1630,"('little', 'bit')",8,5,0.015527950310559006
879,"('end', 'street')",20,2,0.015527950310559006
850,"('en', 'cada')",8,5,0.015527950310559006
2879,"('take', 'knife')",20,2,0.015527950310559006
1568,"('less', 'lonely')",39,1,0.015139751552795032
229,"('back', 'know')",13,3,0.015139751552795032
2107,"('one', 'less')",39,1,0.015139751552795032
241,"('bandages', 'bandages')",38,1,0.014751552795031056
3330,"('waste', 'waste')",18,2,0.013975155279503106
3353,"('way', 'slow')",12,3,0.013975155279503106
3491,"('yo', 'sé')",6,6,0.013975155279503106
2898,"('tantas', 'cosas')",9,4,0.013975155279503106
2142,"('palabra', 'es')",9,4,0.013975155279503106
2604,"('ser', 'tu')",12,3,0.013975155279503106
2187,"('pero', 'sigo')",9,4,0.013975155279503106
2784,"('soy', 'el')",9,4,0.013975155279503106
1837,"('mi', 'destino')",6,6,0.013975155279503106
1271,"('hago', 'siempre')",9,4,0.013975155279503106
1771,"('lying', 'bed')",6,6,0.013975155279503106
3368,"('went', 'away')",12,3,0.013975155279503106
543,"('could', 'never')",6,6,0.013975155279503106
3339,"('watching', 'windows')",6,6,0.013975155279503106
221,"('baby', 'well')",12,3,0.013975155279503106
3435,"('ya', 'ni')",9,4,0.013975155279503106
2356,"('que', 'saber')",6,6,0.013975155279503106
1949,"('nada', 'que')",9,4,0.013975155279503106
2208,"('pienso', 'en')",6,6,0.013975155279503106
943,"('este', 'amor')",9,4,0.013975155279503106
651,"('de', 'sus')",12,3,0.013975155279503106
2374,"('que', 'una')",9,4,0.013975155279503106
684,"('deeper', 'deeper')",12,3,0.013975155279503106
2585,"('see', 'time')",9,4,0.013975155279503106
2331,"('que', 'le')",6,6,0.013975155279503106
2391,"('quiero', 'mi')",9,4,0.013975155279503106
2002,"('ni', 'reina')",9,4,0.013975155279503106
2669,"('siempre', 'lo')",9,4,0.013975155279503106
1982,"('never', 'going')",9,4,0.013975155279503106
706,"('di', 'mi')",9,4,0.013975155279503106
2958,"('tengo', 'trono')",9,4,0.013975155279503106
1342,"('hey', 'hey')",9,4,0.013975155279503106
510,"('con', 'un')",6,6,0.013975155279503106
2538,"('say', 'want')",6,6,0.013975155279503106
2440,"('reina', 'ni')",9,4,0.013975155279503106
328,"('bored', 'usa')",18,2,0.013975155279503106
3239,"('vida', 'por')",9,4,0.013975155279503106
3128,"('turn', 'lights')",18,2,0.013975155279503106
2304,"('que', 'comprenda')",9,4,0.013975155279503106
3482,"('yo', 'que')",9,4,0.013975155279503106
1588,"('ley', 'tengo')",9,4,0.013975155279503106
2938,"('tears', 'cry')",9,4,0.013975155279503106
3085,"('trono', 'ni')",9,4,0.013975155279503106
3025,"('time', 'know')",9,4,0.013975155279503106
87,"('american', 'trash')",18,2,0.013975155279503106
3420,"('would', 'rather')",7,5,0.01358695652173913
3496,"('yo', 'voy')",7,5,0.01358695652173913
1990,"('never', 'thought')",7,5,0.01358695652173913
2112,"('one', 'thing')",7,5,0.01358695652173913
2601,"('ser', 'el')",7,5,0.01358695652173913
2333,"('que', 'llorar')",7,5,0.01358695652173913
1834,"('mi', 'corazon')",7,5,0.01358695652173913
1213,"('gone', 'long')",7,5,0.01358695652173913
2101,"('one', 'else')",7,5,0.01358695652173913
653,"('de', 'todo')",7,5,0.01358695652173913
1277,"('hand', 'unwinds')",7,5,0.01358695652173913
1049,"('feeling', 'like')",7,5,0.01358695652173913
3139,"('tus', 'manos')",7,5,0.01358695652173913
2462,"('rock', 'roll')",7,5,0.01358695652173913
3140,"('tus', 'ojos')",7,5,0.01358695652173913
814,"('el', 'dia')",7,5,0.01358695652173913
819,"('el', 'fuego')",7,5,0.01358695652173913
631,"('de', 'las')",7,5,0.01358695652173913
823,"('el', 'momento')",7,5,0.01358695652173913
571,"('cuando', 'se')",7,5,0.01358695652173913
1566,"('lejos', 'de')",7,5,0.01358695652173913
3192,"('unwinds', 'lost')",7,5,0.01358695652173913
197,"('away', 'take')",7,5,0.01358695652173913
2605,"('sera', 'que')",17,2,0.013198757763975156
32,"('ai', 'lonely')",17,2,0.013198757763975156
741,"('dirty', 'robot')",33,1,0.01281055900621118
1976,"('never', 'die')",11,3,0.01281055900621118
3148,"('tú', 'te')",11,3,0.01281055900621118
2991,"('ti', 'si')",11,3,0.01281055900621118
1118,"('get', 'away')",11,3,0.01281055900621118
190,"('away', 'oh')",11,3,0.01281055900621118
2623,"('shock', 'monkey')",33,1,0.01281055900621118
1519,"('la', 'tierra')",8,4,0.012422360248447204
2819,"('stop', 'crying')",16,2,0.012422360248447204
3006,"('tiempo', 'pasa')",8,4,0.012422360248447204
1163,"('glaciers', 'melting')",16,2,0.012422360248447204
1512,"('la', 'quiero')",8,4,0.012422360248447204
2859,"('superstars', 'sucked')",16,2,0.012422360248447204
821,"('el', 'mio')",8,4,0.012422360248447204
2689,"('sin', 'malicia')",8,4,0.012422360248447204
700,"('desde', 'el')",8,4,0.012422360248447204
904,"('es', 'más')",8,4,0.012422360248447204
2829,"('street', 'heartbreak')",8,4,0.012422360248447204
2856,"('supermassive', 'black')",16,2,0.012422360248447204
2844,"('sucked', 'supermassive')",16,2,0.012422360248447204
624,"('de', 'esta')",8,4,0.012422360248447204
1322,"('heartbreak', 'hotel')",8,4,0.012422360248447204
911,"('es', 'una')",8,4,0.012422360248447204
3026,"('time', 'long')",16,2,0.012422360248447204
2692,"('sin', 'que')",8,4,0.012422360248447204
154,"('around', 'around')",16,2,0.012422360248447204
3242,"('vida', 'sin')",8,4,0.012422360248447204
3427,"('wrong', 'right')",8,4,0.012422360248447204
388,"('call', 'girl')",16,2,0.012422360248447204
3167,"('un', 'mar')",8,4,0.012422360248447204
1622,"('like', 'way')",8,4,0.012422360248447204
