,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
1882,"('life', 'one')",life,one,5,3,0.005822981366459627
1071,"('get', 'know')",get,know,5,3,0.005822981366459627
1702,"('know', 'ai')",know,ai,5,3,0.005822981366459627
3778,"('time', 'glad')",time,glad,5,3,0.005822981366459627
4046,"('way', 'look')",way,look,5,3,0.005822981366459627
594,"('could', 'stay')",could,stay,5,3,0.005822981366459627
591,"('could', 'show')",could,show,5,3,0.005822981366459627
2809,"('nothing', 'keep')",nothing,keep,5,3,0.005822981366459627
2812,"('nothing', 'like')",nothing,like,5,3,0.005822981366459627
4201,"('would', 'anything')",would,anything,5,3,0.005822981366459627
2865,"('oh', 'right')",oh,right,5,3,0.005822981366459627
2782,"('night', 'christmas')",night,christmas,5,3,0.005822981366459627
2354,"('love', 'sun')",love,sun,5,3,0.005822981366459627
2969,"('ordinary', 'people')",ordinary,people,5,3,0.005822981366459627
1247,"('going', 'good')",going,good,5,3,0.005822981366459627
1936,"('like', 'mine')",like,mine,5,3,0.005822981366459627
3047,"('please', 'make')",please,make,5,3,0.005822981366459627
4180,"('world', 'many')",world,many,5,3,0.005822981366459627
4230,"('would', 'still')",would,still,5,3,0.005822981366459627
3008,"('peg', 'heart')",peg,heart,15,1,0.005822981366459627
3004,"('passion', 'passion')",passion,passion,15,1,0.005822981366459627
3666,"('tell', 'always')",tell,always,5,3,0.005822981366459627
1094,"('girl', 'heart')",girl,heart,5,3,0.005822981366459627
2756,"('never', 'need')",never,need,5,3,0.005822981366459627
418,"('captured', 'heart')",captured,heart,5,3,0.005822981366459627
1906,"('light', 'shine')",light,shine,5,3,0.005822981366459627
4233,"('would', 'think')",would,think,5,3,0.005822981366459627
1663,"('kind', 'things')",kind,things,5,3,0.005822981366459627
2432,"('loved', 'nothing')",loved,nothing,5,3,0.005822981366459627
4235,"('would', 'try')",would,try,5,3,0.005822981366459627
619,"('dance', 'oh')",dance,oh,5,3,0.005822981366459627
2905,"('one', 'could')",one,could,5,3,0.005822981366459627
2536,"('maybe', 'see')",maybe,see,5,3,0.005822981366459627
1681,"('kiss', 'life')",kiss,life,15,1,0.005822981366459627
3208,"('rollercoaster', 'love')",rollercoaster,love,15,1,0.005822981366459627
4109,"('win', 'heart')",win,heart,5,3,0.005822981366459627
1788,"('last', 'thing')",last,thing,5,3,0.005822981366459627
3233,"('satisfied', 'tell')",satisfied,tell,5,3,0.005822981366459627
3423,"('skin', 'love')",skin,love,15,1,0.005822981366459627
1340,"('growing', 'stronger')",growing,stronger,5,3,0.005822981366459627
917,"('feeling', 'give')",feeling,give,5,3,0.005822981366459627
3514,"('soul', 'sweet')",soul,sweet,5,3,0.005822981366459627
1494,"('heaven', 'wear')",heaven,wear,15,1,0.005822981366459627
3837,"('treat', 'love')",treat,love,5,3,0.005822981366459627
3475,"('sometimes', 'hard')",sometimes,hard,5,3,0.005822981366459627
4302,"('year', 'troubles')",year,troubles,5,3,0.005822981366459627
778,"('ever', 'good')",ever,good,5,3,0.005822981366459627
907,"('feel', 'say')",feel,say,5,3,0.005822981366459627
815,"('everybody', 'tells')",everybody,tells,5,3,0.005822981366459627
1500,"('heh', 'heh')",heh,heh,5,3,0.005822981366459627
914,"('feel', 'well')",feel,well,5,3,0.005822981366459627
130,"('ask', 'still')",ask,still,5,3,0.005822981366459627
3267,"('say', 'name')",say,name,5,3,0.005822981366459627
843,"('express', 'joy')",express,joy,5,3,0.005822981366459627
4114,"('wind', 'blows')",wind,blows,5,3,0.005822981366459627
3842,"('tries', 'take')",tries,take,5,3,0.005822981366459627
1310,"('got', 'live')",got,live,5,3,0.005822981366459627
3226,"('said', 'done')",said,done,5,3,0.005822981366459627
2037,"('lord', 'one')",lord,one,5,3,0.005822981366459627
88,"('another', 'love')",another,love,5,3,0.005822981366459627
853,"('eyes', 'take')",eyes,take,5,3,0.005822981366459627
3382,"('show', 'everything')",show,everything,5,3,0.005822981366459627
3352,"('sex', 'music')",sex,music,15,1,0.005822981366459627
3227,"('said', 'going')",said,going,5,3,0.005822981366459627
1099,"('girl', 'never')",girl,never,7,2,0.005434782608695652
3646,"('take', 'polaroid')",take,polaroid,14,1,0.005434782608695652
3063,"('praise', 'holy')",praise,holy,7,2,0.005434782608695652
2743,"('never', 'kiss')",never,kiss,7,2,0.005434782608695652
1391,"('happy', 'must')",happy,must,7,2,0.005434782608695652
605,"('cruisin', 'together')",cruisin,together,14,1,0.005434782608695652
1747,"('know', 'place')",know,place,7,2,0.005434782608695652
700,"('done', 'done')",done,done,7,2,0.005434782608695652
3051,"('polaroid', 'let')",polaroid,let,14,1,0.005434782608695652
391,"('build', 'bridge')",build,bridge,7,2,0.005434782608695652
1947,"('like', 'rollercoaster')",like,rollercoaster,14,1,0.005434782608695652
1381,"('happy', 'glad')",happy,glad,7,2,0.005434782608695652
1950,"('like', 'sun')",like,sun,7,2,0.005434782608695652
258,"('beach', 'party')",beach,party,14,1,0.005434782608695652
2471,"('magik', 'blood')",magik,blood,14,1,0.005434782608695652
2363,"('love', 'takes')",love,takes,7,2,0.005434782608695652
3353,"('sex', 'sex')",sex,sex,7,2,0.005434782608695652
3050,"('please', 'tell')",please,tell,7,2,0.005434782608695652
2436,"('loved', 'way')",loved,way,7,2,0.005434782608695652
2428,"('loved', 'lied')",loved,lied,7,2,0.005434782608695652
2800,"('nobody', 'nobody')",nobody,nobody,7,2,0.005434782608695652
2422,"('loved', 'always')",loved,always,7,2,0.005434782608695652
3704,"('thing', 'called')",thing,called,7,2,0.005434782608695652
2817,"('nothing', 'sweeter')",nothing,sweeter,14,1,0.005434782608695652
2936,"('one', 'used')",one,used,7,2,0.005434782608695652
1206,"('god', 'glory')",god,glory,14,1,0.005434782608695652
563,"('coming', 'home')",coming,home,7,2,0.005434782608695652
3950,"('want', 'christmas')",want,christmas,7,2,0.005434782608695652
4314,"('yes', 'christmas')",yes,christmas,7,2,0.005434782608695652
2962,"('ooh', 'without')",ooh,without,14,1,0.005434782608695652
1224,"('god', 'never')",god,never,7,2,0.005434782608695652
645,"('day', 'comes')",day,comes,7,2,0.005434782608695652
2992,"('party', 'long')",party,long,7,2,0.005434782608695652
2993,"('party', 'ooh')",party,ooh,14,1,0.005434782608695652
3308,"('see', 'joy')",see,joy,7,2,0.005434782608695652
2883,"('oh-oh', 'love')",oh-oh,love,7,2,0.005434782608695652
2402,"('love', 'ways')",love,ways,7,2,0.005434782608695652
1091,"('girl', 'boy')",girl,boy,7,2,0.005434782608695652
166,"('baby', 'always')",baby,always,7,2,0.005434782608695652
3628,"('take', 'bank')",take,bank,14,1,0.005434782608695652
2699,"('need', 'morning')",need,morning,7,2,0.005434782608695652
3822,"('tonight', 'tonight')",tonight,tonight,7,2,0.005434782608695652
3512,"('soul', 'oh')",soul,oh,7,2,0.005434782608695652
518,"('christmas', 'yes')",christmas,yes,7,2,0.005434782608695652
3126,"('really', 'need')",really,need,7,2,0.005434782608695652
2652,"('music', 'fill')",music,fill,7,2,0.005434782608695652
1533,"('hold', 'yeah')",hold,yeah,7,2,0.005434782608695652
3734,"('think', 'one')",think,one,7,2,0.005434782608695652
3203,"('rock', 'rock')",rock,rock,7,2,0.005434782608695652
2669,"('name', 'oh')",name,oh,7,2,0.005434782608695652
930,"('fill', 'air')",fill,air,7,2,0.005434782608695652
4295,"('year', 'christmas')",year,christmas,7,2,0.005434782608695652
3745,"('thinking', 'things')",thinking,things,7,2,0.005434782608695652
194,"('baby', 'life')",baby,life,7,2,0.005434782608695652
3909,"('us', 'figgy')",us,figgy,7,2,0.005434782608695652
2295,"('love', 'pumping')",love,pumping,7,2,0.005434782608695652
1543,"('holy', 'name')",holy,name,7,2,0.005434782608695652
1660,"('kill', 'party')",kill,party,13,1,0.005046583850931677
559,"('comes', 'spurts')",comes,spurts,13,1,0.005046583850931677
149,"('away', 'uphold')",away,uphold,13,1,0.005046583850931677
3341,"('selassie', 'love')",selassie,love,13,1,0.005046583850931677
2990,"('party', 'kill')",party,kill,13,1,0.005046583850931677
207,"('baby', 'new')",baby,new,13,1,0.005046583850931677
1969,"('little', 'angel')",little,angel,13,1,0.005046583850931677
3273,"('say', 'still')",say,still,13,1,0.005046583850931677
753,"('enough', 'much')",enough,much,13,1,0.005046583850931677
487,"('christmas', 'everyday')",christmas,everyday,13,1,0.005046583850931677
253,"('bad', 'time')",bad,time,13,1,0.005046583850931677
3084,"('private', 'beach')",private,beach,13,1,0.005046583850931677
1183,"('go', 'say')",go,say,13,1,0.005046583850931677
2237,"('love', 'louder')",love,louder,13,1,0.005046583850931677
2085,"('love', 'bloodsport')",love,bloodsport,13,1,0.005046583850931677
2728,"('needs', 'second')",needs,second,13,1,0.005046583850931677
3857,"('truth', 'life')",truth,life,4,3,0.004658385093167702
2801,"('nobody', 'take')",nobody,take,6,2,0.004658385093167702
2618,"('mother', 'born')",mother,born,6,2,0.004658385093167702
3421,"('skies', 'blue')",skies,blue,4,3,0.004658385093167702
3419,"('singing', 'power')",singing,power,6,2,0.004658385093167702
3741,"('think', 'wants')",think,wants,6,2,0.004658385093167702
58,"('always', 'find')",always,find,4,3,0.004658385093167702
2648,"('much', 'time')",much,time,4,3,0.004658385093167702
3742,"('think', 'would')",think,would,4,3,0.004658385093167702
2118,"('love', 'dig')",love,dig,12,1,0.004658385093167702
3430,"('slow', 'motion')",slow,motion,4,3,0.004658385093167702
2620,"('mother', 'gone')",mother,gone,12,1,0.004658385093167702
2791,"('night', 'thrill')",night,thrill,6,2,0.004658385093167702
1850,"('let', 'well')",let,well,6,2,0.004658385093167702
1362,"('hands', 'together')",hands,together,4,3,0.004658385093167702
3553,"('still', 'hear')",still,hear,6,2,0.004658385093167702
3431,"('smile', 'face')",smile,face,4,3,0.004658385093167702
2122,"('love', 'doubt')",love,doubt,4,3,0.004658385093167702
573,"('could', 'done')",could,done,4,3,0.004658385093167702
3757,"('threw', 'away')",threw,away,4,3,0.004658385093167702
2811,"('nothing', 'less')",nothing,less,4,3,0.004658385093167702
2482,"('make', 'last')",make,last,4,3,0.004658385093167702
3921,"('used', 'think')",used,think,4,3,0.004658385093167702
1869,"('life', 'kiss')",life,kiss,6,2,0.004658385093167702
2487,"('make', 'see')",make,see,4,3,0.004658385093167702
869,"('falling', 'falling')",falling,falling,6,2,0.004658385093167702
1171,"('go', 'fool')",go,fool,6,2,0.004658385093167702
957,"('fire', 'soul')",fire,soul,6,2,0.004658385093167702
1394,"('happy', 'nowadays')",happy,nowadays,12,1,0.004658385093167702
2504,"(""makin'"", 'feel')",makin',feel,6,2,0.004658385093167702
3400,"('simple', 'song')",simple,song,4,3,0.004658385093167702
492,"('christmas', 'heart')",christmas,heart,6,2,0.004658385093167702
3936,"('wait', 'wait')",wait,wait,4,3,0.004658385093167702
3399,"('simple', 'life')",simple,life,12,1,0.004658385093167702
3,"('a-lonely', 'blue')",a-lonely,blue,6,2,0.004658385093167702
2835,"('oh', 'buy')",oh,buy,6,2,0.004658385093167702
1867,"('life', 'joy')",life,joy,4,3,0.004658385093167702
585,"('could', 'make')",could,make,6,2,0.004658385093167702
3698,"('tender', 'touch')",tender,touch,4,3,0.004658385093167702
2036,"('lord', 'nobody')",lord,nobody,6,2,0.004658385093167702
583,"('could', 'learn')",could,learn,6,2,0.004658385093167702
1716,"('know', 'forever')",know,forever,6,2,0.004658385093167702
2819,"('nothing', 'would')",nothing,would,6,2,0.004658385093167702
505,"('christmas', 'olden')",christmas,olden,4,3,0.004658385093167702
2818,"('nothing', 'without')",nothing,without,6,2,0.004658385093167702
3524,"('spoken', 'joy')",spoken,joy,4,3,0.004658385093167702
64,"('always', 'let')",always,let,4,3,0.004658385093167702
2499,"('makes', 'man')",makes,man,4,3,0.004658385093167702
3517,"('special', 'christmas')",special,christmas,6,2,0.004658385093167702
508,"('christmas', 'special')",christmas,special,6,2,0.004658385093167702
954,"('find', 'sure')",find,sure,12,1,0.004658385093167702
3917,"('us', 'one')",us,one,4,3,0.004658385093167702
1441,"('heart', 'find')",heart,find,4,3,0.004658385093167702
1728,"('know', 'life')",know,life,4,3,0.004658385093167702
1431,"('heart', 'bottom')",heart,bottom,6,2,0.004658385093167702
2525,"('matter', 'go')",matter,go,4,3,0.004658385093167702
3488,"('song', 'hit')",song,hit,6,2,0.004658385093167702
2597,"('molly', 'lips')",molly,lips,12,1,0.004658385093167702
1398,"('happy', 'together')",happy,together,12,1,0.004658385093167702
1402,"('happy', 'yeah')",happy,yeah,6,2,0.004658385093167702
4007,"('want', 'ya')",want,ya,6,2,0.004658385093167702
4207,"('would', 'easier')",would,easier,6,2,0.004658385093167702
2566,"('mighty', 'fine')",mighty,fine,4,3,0.004658385093167702
3484,"('song', 'going')",song,going,4,3,0.004658385093167702
410,"('calls', 'friend')",calls,friend,6,2,0.004658385093167702
463,"('cheer', 'christmas')",cheer,christmas,4,3,0.004658385093167702
1127,"('give', 'money')",give,money,4,3,0.004658385093167702
2560,"('met', 'day')",met,day,4,3,0.004658385093167702
1123,"('give', 'know')",give,know,4,3,0.004658385093167702
432,"('cause', 'a-lonely')",cause,a-lonely,6,2,0.004658385093167702
2688,"('need', 'care')",need,care,6,2,0.004658385093167702
3531,"('stand', 'way')",stand,way,4,3,0.004658385093167702
3725,"('things', 'right')",things,right,4,3,0.004658385093167702
2056,"('love', 'ah')",love,ah,4,3,0.004658385093167702
1749,"('know', 'reason')",know,reason,4,3,0.004658385093167702
1102,"('girl', 'want')",girl,want,4,3,0.004658385093167702
3762,"('thrill', 'wait')",thrill,wait,6,2,0.004658385093167702
3935,"('wait', 'till')",wait,till,6,2,0.004658385093167702
2577,"('mine', 'another')",mine,another,4,3,0.004658385093167702
542,"('come', 'life')",come,life,6,2,0.004658385093167702
1132,"('give', 'something')",give,something,4,3,0.004658385093167702
2591,"('miss', 'give')",miss,give,6,2,0.004658385093167702
2717,"('need', 'try')",need,try,6,2,0.004658385093167702
2054,"('love', 'accidentally')",love,accidentally,12,1,0.004658385093167702
1138,"('give', 'would')",give,would,4,3,0.004658385093167702
451,"('change', 'life')",change,life,6,2,0.004658385093167702
3760,"('thrill', 'got')",thrill,got,6,2,0.004658385093167702
533,"('come', 'everybody')",come,everybody,4,3,0.004658385093167702
2558,"('mess', 'around')",mess,around,4,3,0.004658385093167702
554,"('come', 'well')",come,well,12,1,0.004658385093167702
905,"('feel', 'need')",feel,need,4,3,0.004658385093167702
3772,"('time', 'a-coming')",time,a-coming,12,1,0.004658385093167702
3999,"('want', 'touch')",want,touch,4,3,0.004658385093167702
413,"('came', 'could')",came,could,6,2,0.004658385093167702
1804,"('leave', 'lonely')",leave,lonely,4,3,0.004658385093167702
3710,"('thing', 'matters')",thing,matters,6,2,0.004658385093167702
2664,"('must', 'sing')",must,sing,6,2,0.004658385093167702
3774,"('time', 'always')",time,always,4,3,0.004658385093167702
3758,"('thrill', 'going')",thrill,going,6,2,0.004658385093167702
562,"('coming', 'coming')",coming,coming,6,2,0.004658385093167702
1430,"('heart', 'belongs')",heart,belongs,4,3,0.004658385093167702
4013,"('wants', 'little')",wants,little,6,2,0.004658385093167702
2111,"('love', 'cry')",love,cry,4,3,0.004658385093167702
2052,"('louder', 'still')",louder,still,12,1,0.004658385093167702
1838,"('let', 'never')",let,never,6,2,0.004658385093167702
4052,"('way', 'shake')",way,shake,4,3,0.004658385093167702
1424,"('heard', 'love')",heard,love,12,1,0.004658385093167702
1448,"('heart', 'hurt')",heart,hurt,6,2,0.004658385093167702
4322,"('yes', 'want')",yes,want,4,3,0.004658385093167702
3771,"('till', 'tomorrow')",till,tomorrow,6,2,0.004658385093167702
1737,"('know', 'much')",know,much,4,3,0.004658385093167702
2762,"('never', 'seen')",never,seen,6,2,0.004658385093167702
1422,"('hear', 'ya')",hear,ya,4,3,0.004658385093167702
3904,"('us', 'apart')",us,apart,4,3,0.004658385093167702
421,"('care', 'anything')",care,anything,6,2,0.004658385093167702
3931,"('voices', 'louder')",voices,louder,12,1,0.004658385093167702
2101,"('love', 'cause')",love,cause,4,3,0.004658385093167702
3767,"('till', 'came')",till,came,4,3,0.004658385093167702
937,"('filled', 'sorrow')",filled,sorrow,4,3,0.004658385093167702
2755,"('never', 'much')",never,much,6,2,0.004658385093167702
1088,"('gift', 'sign')",gift,sign,6,2,0.004658385093167702
3510,"('soul', 'must')",soul,must,6,2,0.004658385093167702
2476,"('make', 'everything')",make,everything,6,2,0.004658385093167702
1309,"('got', 'let')",got,let,4,3,0.004658385093167702
2844,"('oh', 'friend')",oh,friend,4,3,0.004658385093167702
993,"('forget', 'love')",forget,love,4,3,0.004658385093167702
1951,"('like', 'take')",like,take,4,3,0.004658385093167702
3808,"('together', 'going')",together,going,6,2,0.004658385093167702
807,"('every', 'year')",every,year,6,2,0.004658385093167702
1505,"('help', 'help')",help,help,6,2,0.004658385093167702
2211,"('love', 'knows')",love,knows,4,3,0.004658385093167702
3640,"('take', 'little')",take,little,4,3,0.004658385093167702
134,"('away', 'away')",away,away,6,2,0.004658385093167702
4274,"('yeah', 'kiss')",yeah,kiss,4,3,0.004658385093167702
3120,"('really', 'gone')",really,gone,4,3,0.004658385093167702
1327,"('got', 'world')",got,world,6,2,0.004658385093167702
799,"('every', 'moment')",every,moment,4,3,0.004658385093167702
3107,"('rather', 'happy')",rather,happy,6,2,0.004658385093167702
141,"('away', 'love')",away,love,4,3,0.004658385093167702
1271,"('gone', 'gone')",gone,gone,6,2,0.004658385093167702
3593,"('succeed', 'tell')",succeed,tell,6,2,0.004658385093167702
2001,"('long', 'baby')",long,baby,4,3,0.004658385093167702
1590,"('inside', 'soul')",inside,soul,4,3,0.004658385093167702
1502,"('hello', 'love')",hello,love,12,1,0.004658385093167702
704,"('dong', 'ding')",dong,ding,12,1,0.004658385093167702
3889,"('unconditional', 'love')",unconditional,love,12,1,0.004658385093167702
2365,"('love', 'talkin')",love,talkin,6,2,0.004658385093167702
1354,"('hallelujah', 'sing')",hallelujah,sing,6,2,0.004658385093167702
2197,"('love', 'huh')",love,huh,4,3,0.004658385093167702
3296,"('see', 'child')",see,child,4,3,0.004658385093167702
1250,"('going', 'leave')",going,leave,4,3,0.004658385093167702
4268,"('yeah', 'feel')",yeah,feel,4,3,0.004658385093167702
3588,"('strong', 'thrill')",strong,thrill,6,2,0.004658385093167702
2353,"('love', 'stronger')",love,stronger,6,2,0.004658385093167702
3292,"('season', 'merry')",season,merry,12,1,0.004658385093167702
120,"('around', 'one')",around,one,4,3,0.004658385093167702
3068,"('pray', 'god')",pray,god,4,3,0.004658385093167702
3289,"('searching', 'everywhere')",searching,everywhere,6,2,0.004658385093167702
1261,"('going', 'treat')",going,treat,6,2,0.004658385093167702
4270,"('yeah', 'give')",yeah,give,6,2,0.004658385093167702
812,"('everybody', 'love')",everybody,love,4,3,0.004658385093167702
2223,"('love', 'lifetime')",love,lifetime,12,1,0.004658385093167702
2224,"('love', 'lift')",love,lift,4,3,0.004658385093167702
3297,"('see', 'cocoa')",see,cocoa,12,1,0.004658385093167702
3185,"('right', 'ooh')",right,ooh,4,3,0.004658385093167702
1319,"('got', 'somebody')",got,somebody,12,1,0.004658385093167702
3237,"('saved', 'zero')",saved,zero,12,1,0.004658385093167702
767,"('even', 'see')",even,see,4,3,0.004658385093167702
1977,"('little', 'little')",little,little,4,3,0.004658385093167702
3236,"('save', 'love')",save,love,6,2,0.004658385093167702
976,"('fool', 'go')",fool,go,6,2,0.004658385093167702
1544,"('home', 'alone')",home,alone,4,3,0.004658385093167702
1519,"('hit', 'mother')",hit,mother,6,2,0.004658385093167702
3122,"('really', 'like')",really,like,4,3,0.004658385093167702
187,"('baby', 'kinda')",baby,kinda,6,2,0.004658385093167702
185,"('baby', 'joy')",baby,joy,6,2,0.004658385093167702
4149,"('wonder', 'could')",wonder,could,4,3,0.004658385093167702
4286,"('yeah', 'right')",yeah,right,4,3,0.004658385093167702
751,"('enough', 'light')",enough,light,6,2,0.004658385093167702
3823,"('tonight', 'yeah')",tonight,yeah,6,2,0.004658385093167702
1526,"('hold', 'hold')",hold,hold,4,3,0.004658385093167702
212,"('baby', 'ordinary')",baby,ordinary,6,2,0.004658385093167702
3171,"('ride', 'ride')",ride,ride,12,1,0.004658385093167702
3616,"('sweeter', 'got')",sweeter,got,12,1,0.004658385093167702
1292,"('good', 'true')",good,true,4,3,0.004658385093167702
241,"('baby', 'yes')",baby,yes,6,2,0.004658385093167702
3812,"('together', 'nobody')",together,nobody,6,2,0.004658385093167702
3124,"('really', 'mattered')",really,mattered,6,2,0.004658385093167702
2226,"('love', 'light')",love,light,4,3,0.004658385093167702
1514,"('high', 'love')",high,love,4,3,0.004658385093167702
3816,"('tomorrow', 'night')",tomorrow,night,6,2,0.004658385093167702
230,"('baby', 'tell')",baby,tell,4,3,0.004658385093167702
1515,"('high', 'low')",high,low,4,3,0.004658385093167702
228,"('baby', 'tainted')",baby,tainted,6,2,0.004658385093167702
3145,"('remember', 'one')",remember,one,4,3,0.004658385093167702
4276,"('yeah', 'let')",yeah,let,4,3,0.004658385093167702
3623,"('take', 'apart')",take,apart,6,2,0.004658385093167702
220,"('baby', 'say')",baby,say,4,3,0.004658385093167702
155,"('ay', 'ay')",ay,ay,6,2,0.004658385093167702
1289,"('good', 'tidings')",good,tidings,6,2,0.004658385093167702
2366,"('love', 'talking')",love,talking,6,2,0.004658385093167702
1935,"('like', ""makin'"")",like,makin',6,2,0.004658385093167702
3044,"('please', 'come')",please,come,4,3,0.004658385093167702
2929,"('one', 'soul')",one,soul,6,2,0.004658385093167702
2891,"('old', 'love')",old,love,6,2,0.004658385093167702
2897,"('one', 'adore')",one,adore,6,2,0.004658385093167702
3790,"('time', 'play')",time,play,4,3,0.004658385093167702
3791,"('time', 'right')",time,right,4,3,0.004658385093167702
2907,"('one', 'desire')",one,desire,4,3,0.004658385093167702
840,"('everywhere', 'people')",everywhere,people,12,1,0.004658385093167702
4253,"('ya', 'baby')",ya,baby,4,3,0.004658385093167702
347,"('blues', ""sayin'"")",blues,sayin',4,3,0.004658385093167702
346,"('blues', ""playin'"")",blues,playin',4,3,0.004658385093167702
1664,"('kinda', 'hang')",kinda,hang,6,2,0.004658385093167702
623,"('dance', 'think')",dance,think,4,3,0.004658385093167702
97,"('anymore', 'got')",anymore,got,6,2,0.004658385093167702
3042,"(""playin'"", 'listen')",playin',listen,4,3,0.004658385093167702
343,"('blue', 'need')",blue,need,6,2,0.004658385093167702
2919,"('one', 'loves')",one,loves,4,3,0.004658385093167702
1524,"('hold', 'back')",hold,back,6,2,0.004658385093167702
3689,"('tell', 'way')",tell,way,4,3,0.004658385093167702
2449,"('loving', 'way')",loving,way,6,2,0.004658385093167702
2153,"('love', 'fool')",love,fool,6,2,0.004658385093167702
2028,"('looks', 'good')",looks,good,4,3,0.004658385093167702
2849,"('oh', 'heart')",oh,heart,4,3,0.004658385093167702
2026,"('looking', 'searching')",looking,searching,6,2,0.004658385093167702
3377,"('sho', 'enough')",sho,enough,12,1,0.004658385093167702
2855,"('oh', 'lord')",oh,lord,4,3,0.004658385093167702
856,"('face', 'heart')",face,heart,4,3,0.004658385093167702
3939,"('waiting', 'need')",waiting,need,4,3,0.004658385093167702
846,"('eyes', 'baby')",eyes,baby,4,3,0.004658385093167702
1691,"('kiss', 'paradise')",kiss,paradise,4,3,0.004658385093167702
1688,"('kiss', 'molly')",kiss,molly,12,1,0.004658385093167702
1463,"('heart', 'pumping')",heart,pumping,12,1,0.004658385093167702
1465,"('heart', 'said')",heart,said,4,3,0.004658385093167702
1686,"('kiss', 'may')",kiss,may,6,2,0.004658385093167702
1684,"('kiss', 'list')",kiss,list,12,1,0.004658385093167702
1036,"('funny', 'love')",funny,love,6,2,0.004658385093167702
2175,"('love', 'growing')",love,growing,6,2,0.004658385093167702
3682,"('tell', 'oh')",tell,oh,4,3,0.004658385093167702
1621,"('joy', 'lord')",joy,lord,12,1,0.004658385093167702
630,"('dangerously', 'love')",dangerously,love,12,1,0.004658385093167702
1623,"('joy', 'loving')",joy,loving,6,2,0.004658385093167702
2388,"('love', 'turn')",love,turn,6,2,0.004658385093167702
651,"('day', 'life')",day,life,4,3,0.004658385093167702
825,"('everything', 'going')",everything,going,4,3,0.004658385093167702
3000,"('passion', 'enough')",passion,enough,12,1,0.004658385093167702
2189,"('love', 'hide')",love,hide,4,3,0.004658385093167702
2394,"('love', 'understood')",love,understood,6,2,0.004658385093167702
116,"('around', 'always')",around,always,6,2,0.004658385093167702
3299,"('see', 'everything')",see,everything,4,3,0.004658385093167702
3654,"('talk', 'know')",talk,know,4,3,0.004658385093167702
677,"('depends', 'never')",depends,never,4,3,0.004658385093167702
3031,"('place', 'heart')",place,heart,6,2,0.004658385093167702
283,"('behind', 'us')",behind,us,4,3,0.004658385093167702
1633,"('joy', 'sweet')",joy,sweet,4,3,0.004658385093167702
355,"('born', 'though')",born,though,6,2,0.004658385093167702
832,"('everything', 'succeed')",everything,succeed,6,2,0.004658385093167702
1650,"('keep', 'holding')",keep,holding,4,3,0.004658385093167702
3312,"('see', 'looking')",see,looking,4,3,0.004658385093167702
2396,"('love', 'used')",love,used,4,3,0.004658385093167702
2964,"('open', 'door')",open,door,4,3,0.004658385093167702
3680,"('tell', 'much')",tell,much,6,2,0.004658385093167702
1479,"('heart', 'way')",heart,way,4,3,0.004658385093167702
634,"('darkness', 'love')",darkness,love,6,2,0.004658385093167702
3315,"('see', 'moment')",see,moment,4,3,0.004658385093167702
1904,"('light', 'darkness')",light,darkness,6,2,0.004658385093167702
1489,"('heaven', 'earth')",heaven,earth,4,3,0.004658385093167702
3656,"('talkin', 'freedom')",talkin,freedom,11,1,0.004270186335403727
3401,"('simply', 'beautiful')",simply,beautiful,11,1,0.004270186335403727
2670,"('name', 'victory')",name,victory,11,1,0.004270186335403727
1201,"('god', 'christmas')",god,christmas,11,1,0.004270186335403727
1699,"('knew', 'much')",knew,much,11,1,0.004270186335403727
3013,"('people', 'holding')",people,holding,11,1,0.004270186335403727
6,"('accidentally', 'love')",accidentally,love,11,1,0.004270186335403727
200,"('baby', 'magik')",baby,magik,11,1,0.004270186335403727
1460,"('heart', 'peg')",heart,peg,11,1,0.004270186335403727
2895,"('old-fashioned', 'love')",old-fashioned,love,11,1,0.004270186335403727
3483,"('song', 'glorious')",song,glorious,11,1,0.004270186335403727
3099,"('put', 'little')",put,little,11,1,0.004270186335403727
1581,"('in-love', 'in-love')",in-love,in-love,11,1,0.004270186335403727
95,"('anybody', 'love')",anybody,love,11,1,0.004270186335403727
108,"('anyway', 'anybody')",anyway,anybody,11,1,0.004270186335403727
3621,"('t-t-totally', 'dude')",t-t-totally,dude,11,1,0.004270186335403727
1152,"('glorious', 'season')",glorious,season,11,1,0.004270186335403727
1390,"('happy', 'music')",happy,music,11,1,0.004270186335403727
1901,"('lift', 'voices')",lift,voices,11,1,0.004270186335403727
681,"('destined', 'win')",destined,win,11,1,0.004270186335403727
2308,"('love', 'rhythm')",love,rhythm,11,1,0.004270186335403727
4139,"('without', 'one')",without,one,11,1,0.004270186335403727
2004,"('long', 'lasting')",long,lasting,11,1,0.004270186335403727
1575,"('hurts', 'sometimes')",hurts,sometimes,5,2,0.0038819875776397515
3105,"('ran', 'run')",ran,run,5,2,0.0038819875776397515
3104,"('ran', 'ran')",ran,ran,5,2,0.0038819875776397515
4033,"('way', 'believe')",way,believe,5,2,0.0038819875776397515
1958,"('like', 'x2')",like,x2,5,2,0.0038819875776397515
4204,"('would', 'christmas')",would,christmas,10,1,0.0038819875776397515
3085,"('promise', 'always')",promise,always,10,1,0.0038819875776397515
4035,"('way', 'cause')",way,cause,5,2,0.0038819875776397515
402,"('calendar', 'keep')",calendar,keep,5,2,0.0038819875776397515
2778,"('new', 'years')",new,years,10,1,0.0038819875776397515
